Case,Activity,Timestamp,Resource
2297,info reIceived,2024-02-08 18:10:46.202000000,
2297,Check for completeness,2024-02-08 18:10:56.202000000,Clerk-000005
2297,Perform checks,2024-02-08 18:19:29.495000000,Clerk-000002
2297,Make decision,2024-02-08 18:26:39.451000000,Manager-000003
2297,nohify reject,2024-02-08 18:40:52.820000000,Manager-000002
2297,time out,2024-02-08 18:46:10.809000000,
2298,Check for completeness,2024-02-08 17:34:18.415000000,Clerk-000004
2298,Perform checks,2024-02-08 18:32:12.693000000,Clerk-000006
2298,Make decision,2024-02-08 18:47:42.460000000,Manager-000005
2298,notify reject,2024-02-08 18:54:07.821000000,Manager-000006
2298,time out,2024-02-08 18:55:52.594000000,
2299,Check for completeness,2024-02-08 19:05:02.785000000,Clerk-000005
2299,Request info,2024-02-08 19:13:19.312000000,Manager-000003
2299,Request info_1,2024-02-08 19:13:20.541672760,Manager-000003
2299,Request info_2,2024-02-08 19:13:22.407105993,Manager-000003
2299,info received,2024-02-08 19:14:38.705000000,
2299,Verification process,2024-02-08 19:14:48.705000000,Clerk-000004
2299,Verification process,2024-02-08 19:19:21.970000000,Clerk-000001
2299,Make decision,2024-02-08 19:28:28.726000000,Manager-000005
2299,Notify accept,2024-02-08 19:30:16.459000000,Manager-000006
2299,Deliver card,2024-02-08 19:31:07.062000000,Manager-000003
23,Check for completeness,2023-09-30 00:48:40.748000000,Clerk-000006
23,Perform checks,2023-09-30 00:52:31.910000000,Clerk-000003
23,Case assessment,2023-09-30 00:56:22.936000000,Manager-000002
23,notify reject,2023-09-30 01:03:41.846000000,Manager-000003
23,Case assessment,2023-09-30 01:17:46.782000000,
23,Check for completeness:87ImZir>20230930,2023-09-30 01:17:56.782000000,Clerk-000005
23,Perform checks,2023-09-30 01:21:12.550000000,Clerk-000001
23,Make decision,2023-09-30 01:21:30.248000000,Manager-000005
23,Notify accept,2023-09-30 01:31:32.510000000,Manager-000006
23,send card,2023-09-30 01:34:27.443000000,Manager-000001
230,Check for completeness,2023-10-11 14:47:32.921000000,Clerk-000006
230,Perform checks,2023-10-11 14:51:04.937000000,Clerk-000001
230,Make decision,2023-10-11 14:56:50.178000000,Manager-000001
230,notify reject,2023-10-11 15:18:39.682000000,Manager-000005
230,time out,2023-10-11 15:28:52.712000000,
2300,Check for completeness,2024-02-08 21:03:29.537000000,Clerk-000006
2300,conduct checks,2024-02-08 21:06:53.589000000,Clerk-000003
2300,determine outcome,2024-02-08 21:10:26.018000000,Manager-000004
2300,notify acceptance,2024-02-08 21:23:27.799000000,Manager-000002
2300,DeLiver cARd,2024-02-08 21:33:32.041000000,Manager-000001
2301,Check for completeness,2024-02-08 21:50:49.637000000,Clerk-000002
2301,Perform checks,2024-02-08 21:56:30.258000000,Clerk-000005
2301,Make decision,2024-02-08 22:00:04.011000000,Manager-000005
2301,notify reject,2024-02-08 22:00:39.794000000,Manager-000006
2301,review request received,2024-02-08 22:03:57.625000000,
2301,Check for completeness,2024-02-08 22:04:07.625000000,Clerk-000004
2301,Perform checks,2024-02-08 22:08:51.186000000,Clerk-000001
2301,Make decision,2024-02-08 22:22:00.427000000,Manager-000003
2301,Notify accept,2024-02-08 22:28:50.262000000,Manager-000004
2301,Deliver card,2024-02-08 22:40:53.576000000,Manager-000002
2302,Check for vompleteness,2024-02-08 22:48:20.217000000,Clerk-000006
2302,Request info,2024-02-08 22:51:50.148000000,Manager-000005
2302,ijfo received,2024-02-08 22:51:50.148000000,
2302,Check for completeness,2024-02-08 22:51:50.148000000,Clerk-000003
2302,Request info,2024-02-08 22:51:50.148000000,Manager-000001
2302,info received,2024-02-08 23:15:06.794000000,
2302,Check for completeness,2024-02-08 23:15:16.794000000,Clerk-000002
2302,Perform checks,2024-02-08 23:21:27.970000000,Clerk-000005
2302,Mae decision,2024-02-08 23:37:44.061000000,Manager-000006
2302,Notify accept,2024-02-08 23:50:34.915000000,Manager-000003
2302,Deliver card,2024-02-08 23:58:58.567000000,Manager-000004
2303,Check for completeness,2024-02-09 00:02:40.567000000,Clerk-000004
2303,Request info,2024-02-09 00:09:13.079000000,Manager-000002
2303,info received,2024-02-09 00:10:54.791000000,
2303,Check for completeness,2024-02-09 00:11:04.791000000,Clerk-000001
2303,Perform checks,2024-02-09 00:26:02.720000000,Clerk-000006
2303,Make decision,2024-02-09 00:36:58.515000000,Manager-000005
2303,Notify accept,2024-02-09 00:45:31.279000000,Manager-000001
2303,Deliver card,2024-02-09 00:46:05.806000000,Manager-000006
2304,Verification process,2024-02-09 02:09:58.358000000,Clerk-000003
2304,Verification process,2024-02-09 02:13:02.450000000,Clerk-000002
2304,Mak decision,2024-02-09 02:15:19.058000000,Manager-000003
2304,NOtIfy acCEpt,2024-02-09 02:15:32.716000000,Manager-000002
2304,Delivr card,2024-02-09 02:24:51.621000000,Manager-000004
2305,Check for completeness,2024-02-09 03:20:26.835000000,Clerk-000005
2305,Request info,2024-02-09 03:24:16.410000000,Manager-000005
2305,info received,2024-02-09 03:30:49.481000000,
2305,Check for completeness,2024-02-09 03:30:59.481000000,Clerk-000004
2305,Request info,2024-02-09 03:31:08.921000000,Manager-000001
2305,info received,2024-02-09 03:34:14.828000000,
2305,Check for completeness,2024-02-09 03:34:24.828000000,Clerk-000001
2305,Request info,2024-02-09 03:46:09.420000000,Manager-000006
2305,info received,2024-02-09 04:12:27.647000000,
2305,Check for completeness,2024-02-09 04:12:37.647000000,Clerk-000006
2305,Request info,2024-02-09 04:12:57.059000000,Manager-000003
2305,info received,2024-02-09 04:26:08.392000000,
2305,Check for completeness,2024-02-09 04:26:18.392000000,Clerk-000003
2305,Perform checks,2024-02-09 04:37:21.797000000,Clerk-000002
2305,Make decision,2024-02-09 04:39:24.723000000,Manager-000002
2305,Notify accept,2024-02-09 04:43:22.990000000,Manager-000004
2305,Deliver card,2024-02-09 04:43:48.726000000,Manager-000005
2306,Check for completeness,2024-02-09 05:27:47.621000000,Clerk-000005
2306,Perform checks,2024-02-09 05:32:05.995000000,Clerk-000004
2306,Make decision,2024-02-09 05:32:09.285000000,Manager-000001
2306,Notify accept,2024-02-09 05:39:36.853000000,Manager-000006
2306,Deliver card,2024-02-09 05:43:51.117000000,Manager-000003
2307,Check for completeness,2024-02-09 05:59:09.542000000,Clerk-000001
2307,Perform checks,2024-02-09 06:35:25.724000000,Clerk-000003
2307,Make decision,2024-02-09 06:42:47.737000000,Manager-000004
2307,notify reject,2024-02-09 06:44:09.319000000,Manager-000005
2307,review request received,2024-02-09 06:54:04.876000000,
2307,Check for completeness,2024-02-09 06:54:14.876000000,Clerk-000005
2307,Request info,2024-02-09 06:59:07.877000000,Manager-000006
2307,info received,2024-02-09 07:03:16.580000000,
2307,Check for completeness,2024-02-09 07:03:26.580000000,Clerk-000004
2307,Request info,2024-02-09 07:11:58.518000000,Manager-000003
2307,info received,2024-02-09 07:16:20.505000000,
2307,Check for completeness,2024-02-09 07:16:30.505000000,Clerk-000001
2307,Perform checks,2024-02-09 07:24:02.567000000,Clerk-000002
2307,Make decision,2024-02-09 07:29:30.116000000,Manager-000004
2307,Notify accept,2024-02-09 07:30:21.514000000,Manager-000005
2307,Deliver card,2024-02-09 07:32:22.726000000,Manager-000006
2308,Check for completeness,2024-02-09 06:26:31.194000000,Clerk-000006
2308,Request info,2024-02-09 06:32:49.157000000,Manager-000002
2308,info received,2024-02-09 06:38:15.087000000,
2308,Check for completeness,2024-02-09 06:38:25.087000000,Clerk-000002
2308,Request info,2024-02-09 06:53:14.812000000,Manager-000001
2308,info received,2024-02-09 07:07:33.912000000,
2308,Check for completeness,2024-02-09 07:07:43.912000000,Clerk-000006
2308,Request info,2024-02-09 07:19:50.179000000,Manager-000002
2308,info received,2024-02-09 07:21:01.735000000,
2308,Check for completeness,2024-02-09 07:21:11.735000000,Clerk-000003
2308,Perform checks,2024-02-09 07:43:15.925000000,Clerk-000005
2308,Make decision,2024-02-09 07:52:28.710000000,Manager-000001
2308,notify reject,2024-02-09 07:52:30.523000000,Manager-000003
2308,time out,2024-02-09 07:55:56.302000000,
2309,Check for completeness,2024-02-09 10:10:38.329000000,Clerk-000004
2309,Request info,2024-02-09 10:12:56.018000000,Manager-000002
2309,info received,2024-02-09 10:13:50.523000000,
2309,Check for completeness,2024-02-09 10:14:00.523000000,Clerk-000006
2309,Request info,2024-02-09 10:19:15.611000000,Manager-000004
2309,info received,2024-02-09 10:31:32.661000000,
2309,Check for completeness,2024-02-09 10:31:42.661000000,Clerk-000001
2309,Perform checks,2024-02-09 10:35:04.739000000,Clerk-000002
2309,Make decision,2024-02-09 10:35:19.173000000,Manager-000005
2309,notify reject,2024-02-09 10:40:53.825000000,Manager-000006
2309,review request received,2024-02-09 10:50:15.573000000,
2309,Check for completeness,2024-02-09 10:50:25.573000000,Clerk-000003
2309,Perform checks,2024-02-09 10:51:03.001000000,Clerk-000005
2309,Make decision,2024-02-09 10:58:08.470000000,Manager-000001
2309,notify reject,2024-02-09 11:14:06.906000000,Manager-000003
2309,time out,2024-02-09 11:58:57.306000000,
231,confirm completeness,2023-10-11 14:52:47.706000000,Clerk-000002
231,Request info,2023-10-11 15:02:29.362000000,Manager-000003
231,info received,2023-10-11 15:05:03.026000000,
231,Check for completeness:227_20231011,2023-10-11 15:05:03.026000000,Clerk-000003
231,Perform checks_64ozrZN:20231011,2023-10-11 15:05:03.026000000,Clerk-000006
231,Make decision,2023-10-11 15:05:03.026000000,Manager-000002
231,notify reject,2023-10-11 15:28:59.652000000,Manager-000001
231,time out,2023-10-11 15:31:06.356000000,
2310,Check for completeness,2024-02-09 11:23:54.204000000,Clerk-000004
2310,Request info,2024-02-09 11:24:31.857000000,Manager-000002
2310,info received,2024-02-09 11:31:33.850000000,
2310,Check for completeness,2024-02-09 11:31:43.850000000,Clerk-000006
2310,Request info,2024-02-09 11:46:35.042000000,Manager-000004
2310,info received,2024-02-09 11:49:08.145000000,
2310,Check for completeness,2024-02-09 11:49:18.145000000,Clerk-000002
2310,Perform checks,2024-02-09 11:57:13.891000000,Clerk-000004
2310,Make decision,2024-02-09 12:25:05.797000000,Manager-000004
2310,Notify accept,2024-02-09 12:25:28.137000000,Manager-000003
2310,Deliver card,2024-02-09 12:25:33.979000000,Manager-000005
2311,confirm completeness,2024-02-09 11:44:58.485000000,Clerk-000001
2311,execute checks,2024-02-09 11:49:53.152000000,Clerk-000005
2311,reach decision,2024-02-09 12:23:16.953000000,Manager-000002
2311,send acceptance notice,2024-02-09 12:26:12.435000000,Manager-000006
2311,Deliver card,2024-02-09 12:41:51.259000000,Manager-000004
2312,Check for completeness,2024-02-09 11:49:41.357000000,Clerk-000003
2312,Perform checks,2024-02-09 12:07:19.746000000,Clerk-000006
2312,Make decision,2024-02-09 12:13:07.012000000,Manager-000005
2312,Notify accept,2024-02-09 12:16:32.589000000,Manager-000006
2312,Deliver card,2024-02-09 12:16:41.499000000,Manager-000001
2313,Check for completeness,2024-02-09 12:51:28.861000000,Clerk-000001
2313,Request info,2024-02-09 12:58:51.790000000,Manager-000003
2313,info received,2024-02-09 12:59:41.548000000,
2313,Check for completeness,2024-02-09 12:59:51.548000000,Clerk-000002
2313,Request info,2024-02-09 13:02:27.654000000,Manager-000002
2313,info received,2024-02-09 13:09:40.080000000,
2313,Check for completeness,2024-02-09 13:09:50.080000000,Clerk-000003
2313,Perform checks,2024-02-09 13:27:41.786000000,Clerk-000005
2313,Make decision,2024-02-09 13:35:37.772000000,Manager-000001
2313,Notify accept,2024-02-09 13:44:10.431000000,Manager-000006
2313,Deliver card,2024-02-09 13:56:47.316000000,Manager-000002
2314,Check for completeness,2024-02-09 13:21:39.330000000,Clerk-000006
2314,Request info,2024-02-09 13:23:07.393000000,Manager-000005
2314,info received,2024-02-09 13:29:33.562000000,
2314,Check for completeness,2024-02-09 13:29:43.562000000,Clerk-000004
2314,Perform checks,2024-02-09 13:32:08.981000000,Clerk-000001
2314,Make decision,2024-02-09 13:47:16.394000000,Manager-000004
2314,Notify accept,2024-02-09 13:52:46.567000000,Manager-000003
2314,Deliver card,2024-02-09 13:56:52.430000000,Manager-000005
2315,Check for completeness,2024-02-09 15:02:56.379000000,Clerk-000002
2315,Perform checks,2024-02-09 15:05:02.679000000,Clerk-000006
2315,Make decision,2024-02-09 15:06:58.186000000,Manager-000001
2315,notify reject,2024-02-09 15:13:44.243000000,Manager-000004
2315,review request received,2024-02-09 15:20:33.160000000,
2315,Check for completeness,2024-02-09 15:20:43.160000000,Clerk-000003
2315,Request info,2024-02-09 15:36:53.533000000,Manager-000006
2315,info received,2024-02-09 15:40:35.725000000,
2315,Check for completeness,2024-02-09 15:40:45.725000000,Clerk-000005
2315,Request info,2024-02-09 15:48:34.271000000,Manager-000003
2315,info received,2024-02-09 15:50:56.383000000,
2315,Check for completeness,2024-02-09 15:51:06.383000000,Clerk-000002
2315,Perform checks,2024-02-09 15:54:00.732000000,Clerk-000006
2315,Make decision,2024-02-09 15:57:28.600000000,Manager-000001
2315,Notify accept,2024-02-09 16:17:08.288000000,Manager-000004
2315,Deliver card,2024-02-09 16:19:42.155000000,Manager-000006
2316,Verification process,2024-02-09 15:25:20.878000000,Clerk-000004
2316,Verification process,2024-02-09 15:46:21.184000000,Clerk-000001
2316,Make decision,2024-02-09 15:48:36.004000000,Manager-000005
2316,notify rrject,2024-02-09 15:55:13.594000000,Manager-000002
2316,time out,2024-02-09 16:21:32.044000000,
2317,Check for completeness,2024-02-09 16:45:23.195000000,Clerk-000003
2317,Request info,2024-02-09 17:04:22.021000000,Manager-000003
2317,info received,2024-02-09 18:03:00.832000000,
2317,Check for completeness,2024-02-09 18:03:10.832000000,Clerk-000004
2317,Request info,2024-02-09 18:05:54.496000000,Manager-000005
2317,info received,2024-02-09 18:10:11.149000000,
2317,Check for completeness,2024-02-09 18:10:21.149000000,Clerk-000005
2317,Perform checks,2024-02-09 18:42:25.126000000,Clerk-000006
2317,Make decision,2024-02-09 18:45:11.027000000,Manager-000006
2317,notify reject,2024-02-09 18:58:14.337000000,Manager-000003
2317,time out,2024-02-09 19:50:01.147000000,
2318,Check for completeness,2024-02-09 18:23:41.074000000,Clerk-000001
2318,Perform checks,2024-02-09 18:28:10.405000000,Clerk-000002
2318,Make decision,2024-02-09 18:30:50.528000000,Manager-000001
2318,notify reject,2024-02-09 18:33:04.369000000,Manager-000004
2318,time out,2024-02-09 19:09:47.659000000,
2319,Check for completeness,2024-02-09 18:49:58.522000000,Clerk-000003
2319,Perform checks,2024-02-09 18:54:49.347000000,Clerk-000004
2319,Make decision,2024-02-09 18:55:20.482000000,Manager-000002
2319,notify reject,2024-02-09 19:00:27.074000000,Manager-000005
2319,time out,2024-02-09 19:20:25.817000000,
232,Check for completeness,2023-10-11 15:57:43.973000000,Clerk-000005
232,Request info,2023-10-11 16:33:28.728000000,Manager-000006
232,info received,2023-10-11 16:41:53.531000000,
232,Check for completeness,2023-10-11 16:42:03.531000000,Clerk-000003
232,Information exchange,2023-10-11 16:45:38.041000000,Manager-000003
232,Information exchange,2023-10-11 16:46:10.689000000,
232,Check for completeness,2023-10-11 16:46:20.689000000,Clerk-000006
232,Request info,2023-10-11 17:01:42.975000000,Manager-000004
232,info received,2023-10-11 17:06:22.757000000,
232,Check for completeness,2023-10-11 17:06:32.757000000,Clerk-000004
232,Request info,2023-10-11 17:20:48.465000000,Manager-000005
232,info received,2023-10-11 17:23:18.534000000,
232,Check for completeness,2023-10-11 17:23:28.534000000,Clerk-000005
232,Request info,2023-10-11 17:25:14.308000000,Manager-000006
232,info received,2023-10-11 17:29:12.886000000,
232,Check for completeness,2023-10-11 17:29:22.886000000,Clerk-000002
232,Perform checks,2023-10-11 17:33:58.527000000,Clerk-000003
232,Make decision,2023-10-11 17:46:12.836000000,Manager-000001
232,notify reject,2023-10-11 17:47:15.124000000,Manager-000004
232,tine out,2023-10-11 17:48:22.518000000,
2320,Check for completeness,2024-02-09 19:20:17.941000000,Clerk-000001
2320,Perform checks,2024-02-09 19:36:43.177000000,Clerk-000002
2320,Make decision,2024-02-09 19:58:30.431000000,Manager-000001
2320,Notify accept,2024-02-09 19:58:57.588000000,Manager-000006
2320,Deliver card,2024-02-09 20:10:13.020000000,Manager-000002
2321,Check for completeness,2024-02-09 20:41:24.390000000,Clerk-000005
2321,Perform checks,2024-02-09 20:46:19.410000000,Clerk-000004
2321,Make decision,2024-02-09 20:47:10.913000000,Manager-000004
2321,notify reject,2024-02-09 21:07:50.314000000,Manager-000003
2321,time out,2024-02-09 21:09:36.882000000,
2322,Check for completeness,2024-02-09 20:42:51.171000000,Clerk-000006
2322,Perform checks,2024-02-09 20:45:05.481000000,Clerk-000003
2322,Make decision,2024-02-09 20:45:05.481000000,Manager-000005
2322,Notify accept,2024-02-09 20:45:05.481000000,Manager-000001
2322,Deliver card,2024-02-09 21:41:05.173000000,Manager-000006
2323,Check for completeness,2024-02-09 21:18:38.462000000,Clerk-000001
2323,Perform checks,2024-02-09 21:35:05.351000000,Clerk-000002
2323,Make decision,2024-02-09 21:46:47.602000000,Manager-000002
2323,notify reject,2024-02-09 21:56:00.587000000,Manager-000004
