Case,Activity,Timestamp,Resource,error_detected,detected_error_types
2385,Notify accept,2024-02-14 19:42:49.157000000,Manager-000001,True,synonymous
2385,Deliver card,2024-02-14 19:57:22.553000000,Manager-000002,False,
2386,Check for completeness,2024-02-14 18:42:20.929000000,Clerk-000004,False,
2386,Perform checks,2024-02-14 19:00:06.780000000,Clerk-000001,False,
2386,Make decision,2024-02-14 19:00:26.606000000,Manager-000006,False,
2386,notify reject,2024-02-14 19:11:15.011000000,Manager-000005,False,
2386,review request received,2024-02-14 19:34:12.318000000,,False,
2386,Check for completeness,2024-02-14 19:34:22.318000000,Clerk-000002,False,
2386,Perform checks,2024-02-14 19:57:09.992000000,Clerk-000001,False,
2386,Make decision,2024-02-14 20:12:10.015000000,Manager-000005,False,
2386,Notify accept,2024-02-14 20:18:00.472000000,Manager-000006,True,synonymous
2386,Deliver card,2024-02-14 20:19:55.704000000,Manager-000004,False,
2387,Check for completeness,2024-02-14 19:52:41.104000000,Clerk-000004,False,
2387,Request info,2024-02-14 20:11:33.792000000,Manager-000003,False,
2387,info received,2024-02-14 20:20:58.110000000,,False,
2387,Check for completeness,2024-02-14 20:21:08.110000000,Clerk-000006,False,
2387,Perform checks,2024-02-14 20:56:53.416000000,Clerk-000002,False,
2387,Make decision,2024-02-14 21:14:47.502000000,Manager-000005,False,
2387,Notify accept,2024-02-14 21:29:12.056000000,Manager-000006,True,synonymous
2387,Deliver card,2024-02-14 21:29:48.924000000,Manager-000003,False,
2388,Check for completeness,2024-02-14 20:27:54.019000000,Clerk-000005,False,
2388,Perform checks,2024-02-14 20:33:48.114000000,Clerk-000003,False,
2388,Make decision,2024-02-14 20:44:40.266000000,Manager-000001,False,
2388,notify reject,2024-02-14 20:57:43.418000000,Manager-000002,False,
2388,time out,2024-02-14 21:12:04.161000000,,False,
2389,Check for completeness,2024-02-14 21:35:39.007000000,Clerk-000004,False,
2389,Request info,2024-02-14 21:42:28.005000000,Manager-000004,False,
2389,info received,2024-02-14 22:00:12.814000000,,False,
2389,Check for completeness,2024-02-14 22:00:22.814000000,Clerk-000005,False,
2389,Request info,2024-02-14 22:05:17.097000000,Manager-000001,False,
2389,info received,2024-02-14 22:09:56.723000000,,False,
2389,Check for completeness,2024-02-14 22:10:06.723000000,Clerk-000003,False,
2389,Perform checks,2024-02-14 22:20:57.749000000,Clerk-000002,False,
2389,Make decision,2024-02-14 22:44:19.358000000,Manager-000003,False,
2389,Notify accept,2024-02-14 22:48:49.127000000,Manager-000004,True,synonymous
2389,Deliver card,2024-02-14 22:52:30.942000000,Manager-000001,False,
239,Check for completeness,2023-10-12 03:51:16.466000000,Clerk-000005,False,
239,Request info,2023-10-12 03:53:40.061000000,Manager-000001,False,
239,info received,2023-10-12 03:55:40.095000000,,False,
239,Check for completeness,2023-10-12 03:55:50.095000000,Clerk-000006,False,
239,Request info,2023-10-12 03:57:51.617000000,Manager-000006,True,form-based
239,info received,2023-10-12 03:57:51.617000000,,True,form-based
239,Check for completeness,2023-10-12 03:57:51.617000000,Clerk-000002,True,form-based
239,Request info,2023-10-12 04:14:14.079000000,Manager-000004,False,
239,info received,2023-10-12 04:26:36.872000000,,False,
239,Check for completeness,2023-10-12 04:26:46.872000000,Clerk-000005,False,
239,Request info,2023-10-12 04:38:28.103000000,Manager-000005,False,
239,info received,2023-10-12 04:56:02.757000000,,False,
239,Check for completeness,2023-10-12 04:56:12.757000000,Clerk-000006,False,
239,Perform checks,2023-10-12 04:56:49.347000000,Clerk-000004,False,
239,Make decision,2023-10-12 05:20:32.809000000,Manager-000004,False,
239,notify reject,2023-10-12 05:21:58.104000000,Manager-000001,False,
239,time out,2023-10-12 05:27:16.460000000,,False,
2390,Check for completeness,2024-02-14 21:58:25.792000000,Clerk-000001,False,
2390,Perform checks,2024-02-14 22:10:15.877000000,Clerk-000006,False,
2390,Make decision,2024-02-14 22:13:33.146000000,Manager-000002,False,
2390,Notify accept,2024-02-14 22:26:01.675000000,Manager-000005,True,synonymous
2390,Deliver card,2024-02-14 22:32:07.387000000,Manager-000006,False,
2391,Check for completeness,2024-02-14 23:04:08.298000000,Clerk-000004,False,
2391,Request info,2024-02-14 23:16:30.358000000,Manager-000002,False,
2391,info received:YW53>nan,2024-02-14 23:17:59.906000000,,True,distorted|synonymous
2391,Check fo rcompleteness,2024-02-14 23:18:09.906000000,Clerk-000005,True,distorted
2391,Perform checks->Clerk-000001,2024-02-14 23:28:44.643000000,Clerk-000001,True,polluted|distorted|synonymous
2391,Make decision,2024-02-14 23:31:42.886000000,Manager-000005,False,
2391,issue rejection,2024-02-14 23:33:32.907000000,Manager-000003,False,
2391,operation timeout,2024-02-14 23:46:36.834000000,,False,
2392,Check for completeness,2024-02-15 00:53:30.563000000,Clerk-000006,False,
2392,Perform checks,2024-02-15 00:53:34.714000000,Clerk-000003,False,
2392,Make decision,2024-02-15 01:23:48.616000000,Manager-000002,False,
2392,notify reject,2024-02-15 01:43:09.329000000,Manager-000004,False,
2392,review request received,2024-02-15 01:52:28.092000000,,False,
2392,Check for completeness,2024-02-15 01:52:38.092000000,Clerk-000004,False,
2392,Request info,2024-02-15 01:56:57.741000000,Manager-000006,False,
2392,info received,2024-02-15 02:03:56.155000000,,False,
2392,Check for completeness,2024-02-15 02:04:06.155000000,Clerk-000006,False,
2392,Request info,2024-02-15 02:14:07.083000000,Manager-000006,False,
2392,info received,2024-02-15 02:20:26.678000000,,False,
2392,Check for completeness,2024-02-15 02:20:36.678000000,Clerk-000004,False,
2392,Request info,2024-02-15 02:40:48.548000000,Manager-000003,False,
2392,info received,2024-02-15 02:48:40.089000000,,False,
2392,Check for completeness,2024-02-15 02:48:50.089000000,Clerk-000003,False,
2392,Request info,2024-02-15 02:52:21.855000000,Manager-000002,False,
2392,info received,2024-02-15 02:54:58.113000000,,False,
2392,Check for completeness,2024-02-15 02:55:08.113000000,Clerk-000006,False,
2392,Perform checks,2024-02-15 02:57:51.700000000,Clerk-000001,False,
2392,Make decision,2024-02-15 03:02:33.419000000,Manager-000005,False,
2392,notify reject,2024-02-15 03:14:34.439000000,Manager-000001,False,
2392,review request received,2024-02-15 03:15:37.672000000,,False,
2392,Check for completeness,2024-02-15 03:15:47.672000000,Clerk-000004,False,
2392,Request info,2024-02-15 03:30:04.886000000,Manager-000002,False,
2392,info received,2024-02-15 03:32:16.000000000,,False,
2392,Check for completeness,2024-02-15 03:32:26.000000000,Clerk-000003,False,
2392,Perform checks,2024-02-15 03:34:12.945000000,Clerk-000006,False,
2392,Make decision,2024-02-15 03:34:22.535000000,Manager-000006,False,
2392,Notify accept,2024-02-15 03:38:54.682000000,Manager-000005,True,synonymous
2392,Deliver card,2024-02-15 03:42:42.606000000,Manager-000004,False,
2393,Check for completeness,2024-02-15 01:02:10.984000000,Clerk-000002,False,
2393,Request info,2024-02-15 01:10:30.006000000,Manager-000004,False,
2393,info received,2024-02-15 01:16:27.659000000,,False,
2393,Check for completeness,2024-02-15 01:16:37.659000000,Clerk-000001,False,
2393,Perform checks,2024-02-15 01:28:03.491000000,Clerk-000004,False,
2393,Make decision,2024-02-15 01:36:28.581000000,Manager-000003,False,
2393,notify reject,2024-02-15 02:02:56.686000000,Manager-000004,False,
2393,review request received,2024-02-15 02:05:56.029000000,,False,
2393,Check for completeness,2024-02-15 02:06:06.029000000,Clerk-000003,False,
2393,Request info,2024-02-15 02:06:56.283000000,Manager-000002,False,
2393,info received,2024-02-15 02:10:30.230000000,,False,
2393,Check for completeness,2024-02-15 02:10:40.230000000,Clerk-000001,False,
2393,Request info,2024-02-15 02:22:01.870000000,Manager-000002,False,
2393,info received,2024-02-15 02:25:15.884000000,,False,
2393,Check for completeness,2024-02-15 02:25:25.884000000,Clerk-000002,False,
2393,Perform checks,2024-02-15 02:41:08.952000000,Clerk-000005,False,
2393,Make decision,2024-02-15 02:42:20.203000000,Manager-000001,False,
2393,Notify accept,2024-02-15 02:44:38.856000000,Manager-000004,True,synonymous
2393,Deliver card,2024-02-15 02:46:38.157000000,Manager-000006,False,
2394,Check for completeness,2024-02-15 01:02:43.637000000,Clerk-000004,False,
2394,Request info,2024-02-15 01:10:23.092000000,Manager-000006,False,
2394,info received,2024-02-15 01:14:12.050000000,,True,homonymous
2394,Verification process,2024-02-15 01:14:22.050000000,Clerk-000005,True,homonymous
2394,request information,2024-02-15 01:19:34.351000000,Manager-000001,True,synonymous
2394,info received,2024-02-15 01:34:42.574000000,,True,homonymous
2394,Check for completeness,2024-02-15 01:34:52.574000000,Clerk-000005,False,
2394,Verification process,2024-02-15 01:42:28.747000000,Clerk-000003,True,homonymous
2394,take decision,2024-02-15 01:46:33.687000000,Manager-000005,True,distorted|synonymous
2394,notify reject,2024-02-15 02:10:06.760000000,Manager-000003,False,
2394,time out,2024-02-15 02:11:57.115000000,,False,
2395,Check for completeness,2024-02-15 01:20:25.295000000,Clerk-000006,False,
2395,Request info,2024-02-15 01:24:18.569000000,Manager-000005,False,
2395,info received,2024-02-15 01:31:56.428000000,,False,
2395,Check for completeness,2024-02-15 01:32:06.428000000,Clerk-000002,False,
2395,Request info,2024-02-15 01:42:03.552000000,Manager-000006,False,
2395,info received,2024-02-15 01:43:24.023000000,,False,
2395,Check for completeness,2024-02-15 01:43:34.023000000,Clerk-000006,False,
2395,Perform checks,2024-02-15 01:44:31.722000000,Clerk-000001,False,
2395,Make decision,2024-02-15 01:47:26.444000000,Manager-000001,False,
2395,notify reject,2024-02-15 01:52:50.323000000,Manager-000002,False,
2395,review request received,2024-02-15 02:00:00.136000000,,False,
2395,Check for completeness,2024-02-15 02:00:10.136000000,Clerk-000002,False,
2395,Perform checks,2024-02-15 02:01:39.478000000,Clerk-000005,False,
2395,Make decision,2024-02-15 02:04:00.854000000,Manager-000001,False,
2395,Notify accept,2024-02-15 02:15:49.890000000,Manager-000004,True,synonymous
2395,Deliver card,2024-02-15 02:17:50.076000000,Manager-000005,False,
2396,Check for completeness,2024-02-15 03:23:31.607000000,Clerk-000002,False,
2396,Request info,2024-02-15 03:25:14.307000000,Manager-000004,False,
2396,info received,2024-02-15 03:29:00.443000000,,False,
2396,Check for completeness,2024-02-15 03:29:10.443000000,Clerk-000005,False,
2396,Request info,2024-02-15 03:29:55.845000000,Manager-000003,False,
2396,info received,2024-02-15 03:34:33.472000000,,False,
2396,Check for completeness,2024-02-15 03:34:43.472000000,Clerk-000001,False,
2396,Perform checks,2024-02-15 03:42:24.787000000,Clerk-000005,False,
2396,Make decision,2024-02-15 04:03:50.860000000,Manager-000002,False,
2396,notify reject,2024-02-15 04:07:56.741000000,Manager-000006,False,
2396,time out,2024-02-15 04:09:57.426000000,,False,
2397,Check for completeness,2024-02-15 03:38:08.946000000,Clerk-000002,False,
2397,Request info,2024-02-15 03:41:59.525000000,Manager-000001,False,
2397,info received,2024-02-15 03:54:05.961000000,,False,
2397,Check for completeness,2024-02-15 03:54:15.961000000,Clerk-000004,False,
2397,Request info,2024-02-15 04:04:32.652000000,Manager-000003,False,
2397,info received,2024-02-15 04:51:19.516000000,,False,
2397,Check for completeness,2024-02-15 04:51:29.516000000,Clerk-000003,False,
2397,Perform checks,2024-02-15 04:54:40.598000000,Clerk-000006,False,
2397,Make decision,2024-02-15 05:03:57.638000000,Manager-000005,False,
2397,notify reject,2024-02-15 05:20:38.821000000,Manager-000004,False,
2397,review request received,2024-02-15 05:24:33.118000000,,False,
2397,Check for completeness,2024-02-15 05:24:43.118000000,Clerk-000002,False,
2397,Perform checks,2024-02-15 05:49:42.875000000,Clerk-000001,False,
2397,Make decision,2024-02-15 05:59:26.560000000,Manager-000001,False,
2397,notify reject,2024-02-15 06:23:16.125000000,Manager-000002,False,
2397,review request received,2024-02-15 06:28:28.852000000,,False,
2397,Check for completeness,2024-02-15 06:28:38.852000000,Clerk-000004,False,
2397,Perform checks,2024-02-15 06:38:11.061000000,Clerk-000006,False,
2397,Make decision,2024-02-15 06:59:25.711000000,Manager-000001,False,
2397,notify reject,2024-02-15 07:02:46.139000000,Manager-000002,False,
2397,time out,2024-02-15 07:02:49.373000000,,False,
2398,Check for completeness,2024-02-15 06:05:26.266000000,Clerk-000005,False,
2398,Request info,2024-02-15 06:29:22.209000000,Manager-000006,False,
2398,info received,2024-02-15 06:32:23.882000000,,False,
2398,Check for completeness,2024-02-15 06:32:33.882000000,Clerk-000003,False,
2398,Perform checks,2024-02-15 06:47:22.681000000,Clerk-000002,False,
2398,Make decision,2024-02-15 06:49:10.245000000,Manager-000003,False,
2398,Notify accept,2024-02-15 06:49:55.464000000,Manager-000005,True,synonymous
2398,Deliver card,2024-02-15 06:53:01.822000000,Manager-000004,False,
2399,Check for vompleteness,2024-02-15 08:42:15.662000000,Clerk-000001,True,distorted
2399,Request info,2024-02-15 08:44:39.874000000,Manager-000006,True,homonymous
2399,info received,2024-02-15 08:45:38.963000000,,False,
2399,Check for completeness,2024-02-15 08:45:48.963000000,Clerk-000005,False,
2399,request information,2024-02-15 08:46:57.084000000,Manager-000003,True,synonymous
2399,info received,2024-02-15 08:50:44.828000000,,False,
2399,Check for completeness,2024-02-15 08:50:54.828000000,Clerk-000004,False,
2399,Request info,2024-02-15 09:08:40.328000000,Manager-000005,True,homonymous
2399,info received,2024-02-15 09:09:01.599000000,,False,
2399,Check for completeness,2024-02-15 09:09:11.599000000,Clerk-000003,False,
2399,carry out checks,2024-02-15 09:11:28.520000000,Clerk-000002,True,synonymous
2399,Make decision,2024-02-15 09:22:32.907000000,Manager-000004,False,
2399,Notify accept,2024-02-15 09:23:20.675000000,Manager-000001,True,synonymous
2399,Deliver card,2024-02-15 09:40:45.656000000,Manager-000002,False,
24,Check for completeness,2023-10-02 02:06:13.754000000,Clerk-000004,False,
24,Perform checks,2023-10-02 02:09:30.924000000,Clerk-000002,False,
24,Make decision,2023-10-02 02:18:57.364000000,Manager-000004,False,
24,Notify accept,2023-10-02 02:19:56.113000000,Manager-000002,True,synonymous
24,Deliver card,2023-10-02 02:21:26.326000000,Manager-000003,False,
240,Check for completeness,2023-10-12 03:55:34.045000000,Clerk-000003,False,
240,Request info,2023-10-12 03:56:04.621000000,Manager-000003,False,
240,info received,2023-10-12 04:03:19.240000000,,False,
240,Check for completeness,2023-10-12 04:03:29.240000000,Clerk-000004,False,
240,Perform checks,2023-10-12 04:09:43.028000000,Clerk-000001,False,
240,Make decision,2023-10-12 04:30:16.010000000,Manager-000002,False,
240,notify reject,2023-10-12 04:42:04.043000000,Manager-000001,False,
240,time out,2023-10-12 04:43:14.863000000,,False,
2400,Check for completeness,2024-02-15 09:48:30.819000000,Clerk-000006,False,
2400,Perform checks,2024-02-15 10:09:16.507000000,Clerk-000005,False,
2400,Make decision,2024-02-15 10:24:35.451000000,Manager-000006,False,
2400,Notify accept,2024-02-15 10:26:33.563000000,Manager-000003,True,synonymous
2400,Deliver card,2024-02-15 10:32:11.016000000,Manager-000002,False,
2401,Check for completeness,2024-02-15 09:57:44.311000000,Clerk-000001,False,
2401,Perform checks,2024-02-15 10:28:07.958000000,Clerk-000002,False,
2401,Make decision,2024-02-15 10:28:36.908000000,Manager-000004,False,
2401,notify reject,2024-02-15 10:30:35.697000000,Manager-000001,False,
2401,review request received,2024-02-15 11:07:03.103000000,,False,
2401,Check for completeness,2024-02-15 11:07:13.103000000,Clerk-000002,False,
2401,Perform checks,2024-02-15 11:11:21.956000000,Clerk-000003,False,
2401,Make decision,2024-02-15 11:11:45.612000000,Manager-000006,False,
2401,Notify accept,2024-02-15 11:20:21.232000000,Manager-000004,True,synonymous
2401,Deliver card,2024-02-15 11:29:19.757000000,Manager-000001,False,
2402,Check for completeness,2024-02-15 10:16:40.304000000,Clerk-000004,False,
2402,Request info,2024-02-15 10:27:57.727000000,Manager-000005,False,
2402,info received,2024-02-15 10:32:45.177000000,,False,
2402,Check for completeness,2024-02-15 10:32:55.177000000,Clerk-000006,False,
2402,Perform checks,2024-02-15 10:49:38.739000000,Clerk-000004,False,
2402,Make decision,2024-02-15 10:53:55.818000000,Manager-000003,False,
2402,notify reject,2024-02-15 11:02:03.896000000,Manager-000005,False,
2402,review request received,2024-02-15 11:29:26.943000000,,False,
